DB_id,Drug_name,Approved,DB_interactions
DB00781,Polymyxin B Sulfate,approved,DB00732;DB00626;DB00314;DB00803;DB00657;DB01337;DB09268;DB00202;DB01339
DB00782,Propantheline,approved,DB00470;DB00040;DB00332;DB06148;DB08893;DB00295;DB00780;DB00761;DB01278;DB00387;DB00021;DB00391;DB00273;DB00752;DB01021
DB00783,Estradiol,approved,DB00054;DB01418;DB06203;DB00613;DB01217;DB01238;DB00307;DB00559;DB01353;DB08907;DB00564;DB06777;DB00672;DB00930;DB08912;DB06779;DB01609;DB00266;DB01225;DB00990;DB00687;DB01120;DB00222;DB01251;DB01016;DB01109;DB01354;DB01355;DB00070;DB00956;DB00065;DB01306;DB01307;DB00047;DB01309;DB00046;DB00480;DB08882;DB00331;DB00474;DB00648;DB00220;DB00393;DB04938;DB00312;DB00790;DB00498;DB00946;DB00252;DB00794;DB00243;DB00912;DB00615;DB00268;DB01232;DB06335;DB00418;DB09036;DB00052;DB06271;DB08880;DB01041;DB00277;DB00932;DB00697;DB06273;DB01124;DB00374;DB00384;DB01586;DB00177;DB00661;DB04876;DB00126;DB00682
DB00784,Mefenamic acid,approved,DB00054;DB01418;DB00945;DB09026;DB00009;DB00479;DB00321;DB00029;DB06605;DB06696;DB01014;DB00930;DB00091;DB06695;DB06779;DB01254;DB01609;DB00035;DB09214;DB00586;DB00266;DB00390;DB01225;DB00700;DB08976;DB00687;DB00452;DB00798;DB01296;DB00502;DB01109;DB04865;DB01275;DB09053;DB00065;DB01172;DB00465;DB01356;DB00563;DB09285;DB01203;DB00994;DB00955;DB08935;DB00282;DB00715;DB00642;DB00806;DB00790;DB00498;DB00946;DB06813;DB01032;DB00015;DB03615;DB06228;DB01208;DB00919;DB00086;DB01082;DB06271;DB00864;DB00031;DB00932;DB00684;DB00214;DB00374;DB00384;DB01021;DB06826;DB00013;DB00177;DB00512;DB00285;DB00460;DB00682
DB00787,Aciclovir,approved,DB00529;DB01024;DB00495
DB00788,Naproxen,approved,DB00054;DB01418;DB00945;DB09026;DB00009;DB00479;DB00321;DB00029;DB06605;DB06696;DB01014;DB00930;DB00091;DB06695;DB06779;DB01254;DB01609;DB00035;DB09214;DB00586;DB00266;DB00390;DB01225;DB00700;DB08976;DB00687;DB00452;DB00798;DB01296;DB00502;DB01109;DB04865;DB01275;DB09053;DB00065;DB01172;DB00465;DB01356;DB00563;DB09285;DB01203;DB00994;DB00955;DB08935;DB00282;DB00715;DB00642;DB00806;DB00790;DB00498;DB00946;DB06813;DB01032;DB00015;DB03615;DB06228;DB01208;DB00919;DB00086;DB01082;DB06271;DB00864;DB00031;DB00932;DB00684;DB00214;DB00374;DB00384;DB01021;DB06826;DB00013;DB00177;DB00512;DB00285;DB00460;DB00682
DB00790,Perindopril,approved,DB00945;DB00041;DB00346;DB09026;DB00437;DB06203;DB01143;DB00594;DB00233;DB06692;DB00993;DB08822;DB00436;DB00484;DB00887;DB01353;DB00201;DB08907;DB00796;DB00482;DB00880;DB00310;DB00537;DB06779;DB01119;DB00586;DB00861;DB01551;DB00476;DB01225;DB00700;DB00876;DB00783;DB00903;DB00749;DB01590;DB00573;DB08976;DB00712;DB00695;DB01109;DB01354;DB01355;DB00999;DB01050;DB06196;DB00808;DB00328;DB00065;DB01029;DB01009;DB00465;DB06792;DB01235;DB01356;DB00678;DB00784;DB00814;DB00331;DB00474;DB00232;DB00422;DB00524;DB09282;DB09242;DB00461;DB01203;DB08813;DB00788;DB09220;DB08935;DB00275;DB00991;DB00312;DB00806;DB00780;DB00554;DB00761;DB09125;DB06715;DB00230;DB00794;DB00468;DB00734;DB00073;DB01399;DB06335;DB00418;DB00877;DB01261;DB09276;DB00421;DB01015;DB00605;DB00820;DB00966;DB06287;DB01600;DB06822;DB00697;DB00500;DB06212;DB00214;DB00752;DB00374;DB00384;DB01021;DB00440;DB00177;DB00862;DB01392
DB00792,Tripelennamine,approved,
DB00793,Haloprogin,approved,
DB00794,Primidone,approved,DB05812;DB01193;DB01418;DB00316;DB00819;DB08916;DB00041;DB09026;DB00594;DB01223;DB00321;DB00381;DB01351;DB00543;DB01612;DB06605;DB00964;DB05676;DB01238;DB06697;DB00335;DB06626;DB00972;DB08822;DB00181;DB06401;DB08903;DB00542;DB06769;DB00436;DB00195;DB00612;DB08873;DB00188;DB06616;DB08870;DB00484;DB00887;DB00921;DB01353;DB08875;DB00201;DB08907;DB00796;DB01197;DB00521;DB01136;DB09063;DB00446;DB00880;DB00310;DB01340;DB01211;DB04920;DB01242;DB00575;DB00363;DB09065;DB01284;DB08865;DB00091;DB06695;DB09102;DB06292;DB01254;DB01151;DB00304;DB01234;DB00633;DB06701;DB00586;DB01144;DB09123;DB00343;DB09077;DB00975;DB08930;DB00590;DB01142;DB00997;DB00254;DB00366;DB00470;DB04855;DB00450;DB09039;DB09038;DB00584;DB08899;DB00700;DB00876;DB00530;DB00187;DB00783;DB00903;DB00898;DB00977;DB00823;DB00294;DB00773;DB06414;DB01590;DB00990;DB00949;DB01023;DB00813;DB00687;DB00180;DB00176;DB00158;DB00492;DB01320;DB00695;DB00317;DB00400;DB01018;DB01354;DB01355;DB01275;DB00999;DB00956;DB00741;DB00557;DB09053;DB09054;DB00619;DB00458;DB00808;DB01029;DB00762;DB06706;DB00883;DB01020;DB08941;DB00270;DB01167;DB09083;DB08820;DB04845;DB00598;DB00555;DB01259;DB01210;DB00367;DB08882;DB00722;DB00186;DB00678;DB08815;DB08932;DB00653;DB00742;DB04835;DB00657;DB00358;DB00331;DB00333;DB00703;DB00474;DB01403;DB00232;DB00422;DB00959;DB01214;DB00524;DB00264;DB00916;DB00765;DB00834;DB01017;DB00350;DB00691;DB00486;DB01203;DB09049;DB04861;DB04899;DB00622;DB01115;DB04868;DB00393;DB00401;DB00727;DB00325;DB00717;DB00540;DB09074;DB00275;DB01083;DB01267;DB06603;DB01113;DB09117;DB00715;DB06589;DB01359;DB00312;DB08883;DB00790;DB00454;DB01174;DB00252;DB00960;DB08901;DB00413;DB01058;DB00457;DB00860;DB00635;DB01182;DB00571;DB00344;DB01224;DB00881;DB00908;DB00178;DB00243;DB08896;DB00206;DB00615;DB01045;DB01201;DB08864;DB08931;DB00503;DB06228;DB01656;DB05271;DB06201;DB01232;DB06335;DB00418;DB00203;DB06290;DB09072;DB08934;DB00398;DB00489;DB00421;DB01268;DB00820;DB06204;DB05521;DB00966;DB00444;DB01162;DB01041;DB00277;DB08816;DB00373;DB00697;DB08895;DB06212;DB00273;DB00214;DB00539;DB05109;DB00519;DB00374;DB00384;DB00726;DB08867;DB00313;DB00177;DB05294;DB08881;DB00661;DB06684;DB00541;DB09030;DB00582;DB09068;DB00682;DB00962;DB00425;DB01624
DB00795,Sulfasalazine,approved,DB00158;DB00657;DB00563
DB00796,Candesartan,approved,DB00041;DB00346;DB09026;DB01143;DB00613;DB00484;DB01353;DB08907;DB00537;DB00091;DB01119;DB00476;DB00700;DB01109;DB01354;DB01355;DB00065;DB01235;DB01356;DB00474;DB00422;DB09282;DB09242;DB09220;DB08935;DB00312;DB00806;DB00790;DB00780;DB00794;DB00468;DB00734;DB00073;DB00418;DB00820;DB06212;DB00752;DB00374;DB00384;DB00440;DB00177;DB00862;DB01392
DB00797,Tolazoline,approved,
DB00798,Gentamicin,approved,DB00103;DB00630;DB01060;DB00681;DB00415;DB00732;DB08795;DB01061;DB01602;DB01053;DB00887;DB00314;DB00578;DB00958;DB00833;DB00535;DB01413;DB00671;DB00267;DB00493;DB01330;DB01331;DB01416;DB01150;DB00438;DB01415;DB01212;DB01112;DB00482;DB00515;DB01147;DB00803;DB00091;DB00586;DB00485;DB00861;DB00390;DB00903;DB00749;DB00573;DB08976;DB00301;DB00712;DB00529;DB00695;DB00739;DB00710;DB01050;DB00328;DB00065;DB01009;DB00465;DB00742;DB00657;DB00784;DB00814;DB01603;DB00948;DB00461;DB00607;DB00788;DB00713;DB00991;DB00282;DB01337;DB00417;DB00319;DB00554;DB01604;DB01605;DB00884;DB09268;DB00202;DB00605;DB01600;DB01607;DB01133;DB00500;DB00214;DB00512;DB01339;DB00399
DB00799,Tazarotene,approved,
DB00800,Fenoldopam,approved,
DB00801,Halazepam,approved,DB01223;DB00363;DB00651;DB01320;DB00333;DB00334;DB00252;DB09072;DB08900;DB00277
DB00802,Alfentanil,approved,DB01614;DB00819;DB06274;DB00594;DB06767;DB00182;DB00673;DB00972;DB00181;DB00436;DB01244;DB00484;DB00887;DB00611;DB00880;DB00310;DB00501;DB01211;DB00872;DB08865;DB00606;DB01254;DB00035;DB00829;DB00343;DB00366;DB00470;DB00450;DB08899;DB00199;DB00903;DB00898;DB00196;DB00695;DB02703;DB00999;DB00956;DB00774;DB00557;DB09054;DB00808;DB08820;DB00186;DB00653;DB01403;DB00524;DB00765;DB00834;DB01017;DB00370;DB00486;DB01203;DB00704;DB00220;DB09117;DB00715;DB00082;DB08883;DB00780;DB00413;DB00387;DB00818;DB00615;DB01045;DB01201;DB00503;DB00268;DB05271;DB06201;DB06290;DB09072;DB00421;DB09118;DB00202;DB06204;DB00976;DB01041;DB00214;DB00752;DB00384;DB01021;DB00425
DB00803,Colistin,approved,DB00479;DB00681;DB06696;DB00626;DB00314;DB00452;DB00798;DB01172;DB00657;DB00994;DB00955;DB00781;DB03615;DB09268;DB00919;DB01082;DB00684;DB00512
DB00804,Dicyclomine,approved,DB00470;DB00040;DB00332;DB06148;DB08893;DB00295;DB00761;DB01278;DB00387;DB00021;DB00391;DB00273;DB01021
DB00805,Minaprine,approved,
DB00806,Pentoxifylline,approved,DB00054;DB01193;DB01418;DB00945;DB09026;DB00594;DB01223;DB00381;DB00261;DB00335;DB08822;DB00542;DB00195;DB00612;DB00887;DB00796;DB06441;DB01197;DB01136;DB00880;DB00310;DB01340;DB01166;DB00501;DB00537;DB00215;DB04920;DB00575;DB00758;DB06779;DB06700;DB00586;DB00266;DB00861;DB00343;DB00975;DB00590;DB00476;DB00584;DB01225;DB00700;DB00876;DB00063;DB01175;DB00187;DB00903;DB00749;DB01023;DB00573;DB08976;DB00472;DB00712;DB00176;DB00492;DB00695;DB01018;DB01109;DB01275;DB00999;DB01050;DB00808;DB00328;DB01029;DB00270;DB01009;DB00465;DB00598;DB00722;DB00678;DB00742;DB00657;DB00784;DB00814;DB00553;DB00232;DB00524;DB00264;DB00379;DB04896;DB00350;DB00691;DB09242;DB00461;DB01203;DB08813;DB00788;DB04861;DB00622;DB01115;DB00393;DB00401;DB00325;DB01165;DB00275;DB00991;DB00715;DB01359;DB00790;DB00925;DB00692;DB00960;DB00554;DB06209;DB00457;DB01087;DB00571;DB00881;DB00178;DB00206;DB01104;DB00489;DB00421;DB09118;DB00605;DB00966;DB01162;DB00277;DB01600;DB08816;DB00208;DB00373;DB06822;DB00775;DB00697;DB00500;DB00214;DB00519;DB00384;DB00177;DB00285;DB00661;DB06684;DB09030;DB09068;DB00682
DB00807,Proparacaine,approved,
DB00808,Indapamide,approved,DB00945;DB00041;DB00802;DB00346;DB00437;DB06203;DB01143;DB00484;DB00921;DB01353;DB00611;DB00201;DB08907;DB00564;DB01114;DB00672;DB00215;DB00318;DB00930;DB00531;DB09214;DB01119;DB00390;DB01551;DB01070;DB00204;DB00476;DB00898;DB00813;DB00687;DB00180;DB01120;DB00222;DB01251;DB01016;DB00014;DB01354;DB01355;DB00956;DB00327;DB00065;DB01306;DB01307;DB00047;DB01309;DB00046;DB09083;DB00007;DB01235;DB08882;DB01356;DB00657;DB00331;DB00333;DB00474;DB00422;DB00834;DB09282;DB00295;DB09242;DB00844;DB09220;DB08935;DB00816;DB00776;DB00497;DB00715;DB00652;DB00312;DB00806;DB00790;DB00454;DB00780;DB00794;DB00387;DB00468;DB00899;DB00912;DB00734;DB00073;DB06335;DB00418;DB00708;DB00391;DB00820;DB06204;DB01124;DB00273;DB00193;DB00752;DB00374;DB00177;DB00862;DB00460;DB04876;DB01392
DB00809,Tropicamide,approved,
DB00810,Biperiden,approved,
DB00811,Ribavirin,approved,DB01048;DB00718;DB00993;DB00900;DB00879;DB00442;DB00069;DB00709;DB00008;DB00022;DB00649;DB00495
DB00812,Phenylbutazone,approved,
DB00813,Fentanyl,approved,DB01614;DB00819;DB01063;DB06274;DB00594;DB06288;DB06767;DB00182;DB00673;DB01238;DB01072;DB00972;DB00181;DB00436;DB01244;DB00307;DB08873;DB00559;DB00484;DB00887;DB00611;DB00564;DB09063;DB01178;DB00880;DB00477;DB01239;DB00310;DB01211;DB00363;DB09065;DB00872;DB08865;DB00606;DB08912;DB01264;DB01254;DB00705;DB00035;DB01234;DB00343;DB00366;DB00470;DB04855;DB00450;DB00625;DB08899;DB01364;DB00199;DB00903;DB00898;DB06414;DB01463;DB00196;DB00875;DB00623;DB04842;DB00176;DB01319;DB01320;DB00695;DB02703;DB00889;DB00502;DB00999;DB00956;DB00774;DB00557;DB09054;DB00619;DB00808;DB00224;DB01167;DB08820;DB01026;DB00186;DB00408;DB00653;DB00933;DB01403;DB01233;DB00524;DB00765;DB00834;DB01017;DB00648;DB00745;DB01618;DB00486;DB01203;DB00607;DB00704;DB06711;DB01149;DB00220;DB04868;DB00334;DB00904;DB00935;DB01267;DB09117;DB00082;DB08883;DB00850;DB00780;DB01174;DB00388;DB00252;DB01100;DB01263;DB00413;DB00794;DB00433;DB00387;DB00420;DB00852;DB01224;DB00409;DB00206;DB00615;DB01045;DB01201;DB00734;DB00503;DB00268;DB05271;DB06201;DB01232;DB06144;DB06290;DB09072;DB00421;DB09118;DB00202;DB00391;DB06204;DB05521;DB00976;DB01041;DB00679;DB01623;DB00214;DB00193;DB00752;DB00384;DB01021;DB00831;DB00508;DB00427;DB00661;DB00582;DB00246;DB00425;DB01624
DB00814,Meloxicam,approved,DB00054;DB01418;DB00945;DB09026;DB00009;DB00479;DB00321;DB00029;DB06605;DB06696;DB01014;DB09063;DB00930;DB00091;DB06695;DB08912;DB06779;DB01254;DB01609;DB00035;DB09214;DB00586;DB00266;DB00390;DB01225;DB00700;DB08976;DB00196;DB00687;DB00452;DB00798;DB01296;DB00502;DB01109;DB04865;DB01275;DB09053;DB00065;DB01167;DB01172;DB00465;DB01356;DB00563;DB00834;DB09285;DB01203;DB00994;DB00955;DB08935;DB00282;DB00715;DB00642;DB00806;DB00790;DB00498;DB00946;DB00252;DB01344;DB06813;DB01032;DB00015;DB03615;DB06228;DB00418;DB01208;DB00919;DB00086;DB01082;DB00263;DB06271;DB00864;DB00031;DB00932;DB00684;DB00214;DB00374;DB00384;DB01021;DB06826;DB00013;DB00177;DB00512;DB00285;DB00460;DB00582;DB00682
DB00816,Orciprenaline,approved,DB01193;DB00316;DB00945;DB01223;DB00321;DB00543;DB00182;DB09009;DB00335;DB00289;DB00436;DB06698;DB00195;DB00612;DB00887;DB00201;DB00521;DB01136;DB00880;DB00310;DB01242;DB00907;DB01151;DB06701;DB01576;DB00937;DB01551;DB00841;DB00988;DB00561;DB01142;DB00470;DB00651;DB01364;DB00668;DB00187;DB00903;DB01288;DB00588;DB00983;DB00695;DB00999;DB00458;DB05039;DB00808;DB00332;DB01247;DB06706;DB00598;DB01210;DB00601;DB01255;DB00961;DB01577;DB00232;DB00422;DB01214;DB00524;DB00264;DB00211;DB01171;DB00745;DB00486;DB01203;DB06711;DB04861;DB00368;DB00540;DB09080;DB00935;DB01359;DB00780;DB01620;DB00191;DB00388;DB00960;DB01291;DB01168;DB00571;DB00344;DB00852;DB01367;DB01001;DB00938;DB01037;DB00489;DB00871;DB00277;DB00373;DB00214;DB00752;DB00726;DB00427
DB00817,Rosoxacin,approved,
DB00818,Propofol,approved,DB00802;DB01238;DB00972;DB00181;DB00484;DB00921;DB00215;DB00204;DB00366;DB00470;DB00450;DB00898;DB00014;DB00956;DB00557;DB00007;DB08827;DB00186;DB00653;DB01403;DB00765;DB00683;DB00834;DB01017;DB00370;DB00486;DB00393;DB09117;DB00715;DB08883;DB01100;DB00413;DB01589;DB01045;DB00268;DB00296;DB05271;DB06201;DB09072;DB06204;DB01041;DB00208;DB00697;DB00425
DB00819,Acetazolamide,approved,DB00945;DB00041;DB00802;DB00233;DB00182;DB01194;DB00921;DB01353;DB00611;DB00201;DB08907;DB00564;DB01114;DB00318;DB00091;DB09214;DB01576;DB01144;DB01551;DB00869;DB00476;DB01364;DB00813;DB01195;DB01320;DB01354;DB06799;DB01355;DB00956;DB00327;DB01235;DB01255;DB01356;DB00657;DB00358;DB01043;DB00331;DB00333;DB01577;DB00703;DB00474;DB06148;DB00295;DB00844;DB09220;DB01083;DB00497;DB00652;DB00312;DB00454;DB00780;DB00191;DB00252;DB00794;DB00852;DB00908;DB00899;DB00734;DB01399;DB00418;DB01390;DB00708;DB06204;DB00273;DB00193;DB00752;DB00427;DB00177;DB00909
DB00820,Tadalafil,approved,DB01193;DB00346;DB09026;DB00770;DB00594;DB00381;DB01612;DB00673;DB01072;DB00335;DB06237;DB08822;DB00542;DB00436;DB00195;DB00612;DB08873;DB00559;DB00887;DB00796;DB01197;DB00564;DB01136;DB09063;DB00880;DB00310;DB01340;DB01211;DB04920;DB00575;DB09065;DB00872;DB01264;DB01254;DB00343;DB00590;DB00584;DB08899;DB00700;DB00876;DB01613;DB00187;DB00903;DB00898;DB06414;DB01023;DB00196;DB00492;DB01320;DB00695;DB02703;DB01018;DB01275;DB00999;DB09054;DB00808;DB00224;DB01029;DB00883;DB01020;DB00270;DB01167;DB08820;DB01026;DB00598;DB00722;DB04871;DB00678;DB00742;DB00657;DB00232;DB00524;DB00264;DB00834;DB00350;DB00648;DB00691;DB09282;DB09242;DB01203;DB04861;DB01149;DB00220;DB00622;DB01115;DB00393;DB00401;DB00727;DB00325;DB00275;DB01359;DB00790;DB01174;DB00925;DB00692;DB00252;DB00960;DB01263;DB00457;DB00794;DB00571;DB00881;DB00178;DB00206;DB00615;DB01045;DB01201;DB08931;DB00503;DB01232;DB00203;DB06207;DB06290;DB00489;DB00421;DB09118;DB00706;DB05521;DB00976;DB00966;DB01162;DB00360;DB00373;DB00932;DB00214;DB00519;DB00384;DB00177;DB00862;DB00661;DB00582
DB00822,Disulfiram,approved,DB01418;DB01223;DB01238;DB01072;DB04339;DB00475;DB00356;DB00851;DB00829;DB00266;DB00898;DB01320;DB00753;DB00951;DB00916;DB00184;DB09117;DB00252;DB00503;DB01104;DB01236;DB00277;DB00911;DB00932;DB00697;DB00682
DB00823,Ethynodiol,approved,DB00054;DB01418;DB06203;DB00307;DB00188;DB01353;DB08907;DB00672;DB00930;DB06779;DB00266;DB01225;DB00687;DB00176;DB01120;DB00222;DB01251;DB01016;DB01109;DB01354;DB01355;DB01306;DB01307;DB00047;DB01309;DB00046;DB08882;DB00331;DB00474;DB00312;DB00498;DB00946;DB00252;DB00794;DB00912;DB00615;DB06335;DB00418;DB06290;DB06271;DB00277;DB01124;DB00374;DB04876;DB00126;DB00682
DB00826,Natamycin,approved,
DB00827,Cinoxacin,approved,
DB00828,Fosfomycin,approved,DB09268
DB00829,Diazepam,approved,DB00802;DB00673;DB00972;DB00181;DB00307;DB00188;DB00559;DB00484;DB00921;DB00363;DB00872;DB01284;DB08912;DB01254;DB01609;DB00822;DB00366;DB00470;DB00450;DB00898;DB06414;DB00196;DB00176;DB01319;DB02703;DB00956;DB00557;DB09054;DB08820;DB00186;DB00653;DB00358;DB00333;DB01403;DB00765;DB00834;DB01017;DB00370;DB00648;DB00486;DB00220;DB00334;DB01083;DB09117;DB00715;DB08883;DB00252;DB00413;DB00503;DB00268;DB05271;DB06201;DB01232;DB09036;DB06290;DB09072;DB09118;DB06204;DB08900;DB01041;DB00277;DB06273;DB01392;DB00425
DB00831,Trifluoperazine,approved,DB05812;DB00918;DB06288;DB00321;DB00543;DB00182;DB00972;DB00181;DB00188;DB00484;DB01200;DB00921;DB00490;DB00248;DB06724;DB00564;DB00215;DB01242;DB00924;DB01609;DB01151;DB06700;DB01576;DB00514;DB00320;DB00843;DB01142;DB00366;DB00470;DB00450;DB00476;DB00216;DB01049;DB01253;DB00696;DB01175;DB00898;DB00813;DB00472;DB00176;DB00998;DB00674;DB00040;DB00956;DB00557;DB00458;DB00332;DB01247;DB00601;DB01255;DB01356;DB00186;DB04871;DB01377;DB00653;DB00934;DB01071;DB00333;DB01577;DB01403;DB00422;DB01233;DB00765;DB00379;DB06148;DB04896;DB01017;DB08893;DB00370;DB01171;DB00295;DB00486;DB00952;DB01149;DB00540;DB09117;DB00715;DB00022;DB08883;DB00454;DB00780;DB00191;DB00761;DB01278;DB01168;DB00387;DB01069;DB00344;DB00205;DB09097;DB01367;DB00989;DB00953;DB06201;DB00021;DB01037;DB01104;DB09072;DB00391;DB00669;DB06204;DB08880;DB04844;DB01041;DB00599;DB00273;DB00193;DB00752;DB00656;DB01021;DB00726;DB08881;DB00285;DB00460;DB06684;DB09068;DB00315;DB00425
DB00832,Phensuximide,approved,DB00358;DB01083
DB00833,Cefaclor,approved,DB01418;DB00479;DB06696;DB00266;DB00452;DB00798;DB01172;DB00994;DB00955;DB01032;DB03615;DB09268;DB00919;DB01082;DB08880;DB00684;DB00682
DB00834,Mifepristone,approved,DB01418;DB00945;DB05773;DB00802;DB00346;DB00523;DB06203;DB00404;DB00915;DB01223;DB01118;DB00321;DB00381;DB00613;DB00543;DB00261;DB06605;DB00714;DB00673;DB01238;DB01169;DB06216;DB01072;DB00289;DB01076;DB06237;DB06626;DB00207;DB08903;DB00443;DB00307;DB00612;DB08873;DB00188;DB00559;DB06616;DB01200;DB01222;DB00921;DB01156;DB06719;DB00490;DB06772;DB08875;DB00136;DB08907;DB00564;DB00482;DB09063;DB00475;DB00608;DB00477;DB00672;DB01166;DB01012;DB00537;DB00604;DB00215;DB01211;DB01242;DB01068;DB00363;DB09065;DB00907;DB01394;DB00872;DB01285;DB01380;DB08865;DB00091;DB08912;DB09102;DB01219;DB00250;DB00496;DB01264;DB01254;DB01609;DB06699;DB01189;DB01151;DB01234;DB09214;DB00829;DB09123;DB00390;DB00320;DB00343;DB01075;DB00280;DB01248;DB00204;DB00757;DB01184;DB00590;DB01142;DB00997;DB00470;DB04855;DB00450;DB00625;DB00216;DB09039;DB08899;DB00700;DB01049;DB01253;DB00696;DB08871;DB00530;DB00199;DB01175;DB00402;DB00593;DB00294;DB00773;DB01590;DB04953;DB00927;DB00949;DB01023;DB00813;DB06702;DB08868;DB01195;DB00196;DB00687;DB00180;DB00472;DB00875;DB00690;DB00499;DB01095;DB00983;DB00529;DB01320;DB02703;DB00743;DB00674;DB00317;DB01155;DB01120;DB00222;DB01067;DB01251;DB01016;DB00014;DB00889;DB01018;DB00502;DB06788;DB00956;DB00741;DB00557;DB00710;DB09053;DB00308;DB09054;DB01181;DB04946;DB00619;DB00458;DB05039;DB00808;DB00224;DB01306;DB01307;DB00047;DB01309;DB00046;DB00762;DB00753;DB00883;DB01020;DB00270;DB01167;DB09083;DB08820;DB04845;DB01221;DB01026;DB01259;DB00007;DB01137;DB00367;DB00281;DB08882;DB01356;DB08827;DB00678;DB00227;DB08815;DB08932;DB00934;DB04835;DB00358;DB00814;DB00331;DB00333;DB01403;DB00959;DB01233;DB00916;DB00683;DB08893;DB00370;DB00648;DB00745;DB00691;DB00218;DB09049;DB00731;DB01149;DB00220;DB00622;DB01115;DB04868;DB00393;DB00401;DB00717;DB01059;DB00540;DB00104;DB01165;DB00334;DB09074;DB09080;DB00904;DB00621;DB00497;DB00107;DB01229;DB01267;DB06603;DB00715;DB06663;DB06589;DB00082;DB00780;DB01174;DB00252;DB00337;DB01100;DB01132;DB01621;DB00554;DB01263;DB01058;DB00860;DB00635;DB01087;DB00794;DB01035;DB00420;DB01069;DB01182;DB00818;DB00344;DB01224;DB00908;DB00468;DB00243;DB08896;DB00912;DB00615;DB01045;DB01201;DB08864;DB00734;DB00503;DB00412;DB08877;DB01001;DB00938;DB01232;DB06335;DB01104;DB01236;DB00203;DB06207;DB09036;DB06290;DB00641;DB00877;DB01591;DB00398;DB00489;DB01208;DB09118;DB00708;DB00359;DB01268;DB00864;DB00820;DB00675;DB00706;DB05521;DB06402;DB00976;DB06287;DB00444;DB00871;DB00624;DB04844;DB00277;DB00679;DB01623;DB00906;DB00697;DB06273;DB08895;DB01124;DB01036;DB06212;DB00214;DB00539;DB05109;DB00752;DB00656;DB00374;DB00755;DB00620;DB00897;DB00440;DB00726;DB06825;DB08867;DB05294;DB00862;DB08881;DB00285;DB00661;DB06684;DB04876;DB00570;DB00541;DB00309;DB00361;DB00582;DB02546;DB00682;DB00549;DB00246;DB00425;DB00909;DB01198;DB01624
DB00835,Brompheniramine,approved,DB00182;DB00972;DB00181;DB06698;DB00484;DB00921;DB01576;DB00366;DB00470;DB00450;DB00898;DB00040;DB00070;DB00956;DB00557;DB00332;DB01255;DB00186;DB00653;DB01577;DB01403;DB00765;DB06148;DB01017;DB08893;DB00370;DB00295;DB00486;DB09117;DB00715;DB08883;DB00191;DB00761;DB00413;DB01278;DB00387;DB00268;DB05271;DB06201;DB00021;DB09072;DB00391;DB06204;DB01041;DB00273;DB01021;DB00425
DB00836,Loperamide,approved,DB00243;DB01232;DB00661
DB00837,Progabide,approved,DB00358;DB01083
DB00838,Clocortolone,approved,DB00041;DB09063;DB09067;DB01609;DB00070
DB00839,Tolazamide,approved,DB00945;DB06203;DB00321;DB08907;DB04339;DB00446;DB00672;DB00501;DB09214;DB00266;DB00898;DB01276;DB01039;DB00196;DB01120;DB00222;DB01251;DB01016;DB01306;DB01307;DB00047;DB01309;DB00046;DB00007;DB08882;DB00166;DB00657;DB00331;DB01110;DB01203;DB00621;DB00715;DB00082;DB00780;DB01032;DB00863;DB00912;DB01045;DB06335;DB01261;DB01208;DB00263;DB00624;DB01124;DB00752;DB01021;DB00460;DB04876;DB00582
DB00841,Dobutamine,approved,DB01193;DB00316;DB00945;DB01223;DB00182;DB09009;DB00289;DB00201;DB06724;DB01164;DB01407;DB00907;DB06701;DB01576;DB00937;DB01551;DB00988;DB00561;DB09273;DB00470;DB00651;DB01364;DB00668;DB01288;DB00588;DB00983;DB05039;DB00332;DB06706;DB01064;DB00598;DB00601;DB01255;DB01365;DB00961;DB00610;DB01577;DB00723;DB00422;DB00211;DB00745;DB00486;DB06711;DB00368;DB09080;DB00816;DB00935;DB01620;DB00191;DB00388;DB00397;DB01291;DB00852;DB00867;DB01001;DB00938;DB00871;DB00277;DB00323;DB00427
DB00842,Oxazepam,approved,DB00972;DB00181;DB00484;DB00921;DB00363;DB00366;DB00470;DB00450;DB00898;DB01320;DB00956;DB00557;DB00186;DB00653;DB00333;DB01403;DB00765;DB01017;DB00370;DB00486;DB00334;DB09117;DB00715;DB08883;DB00252;DB00413;DB00268;DB05271;DB06201;DB09072;DB06204;DB08900;DB01041;DB00277;DB01392;DB00425
DB00843,Donepezil,approved,DB01614;DB01063;DB03128;DB06288;DB01238;DB00732;DB00411;DB09063;DB01178;DB00477;DB01239;DB00363;DB00975;DB00450;DB00187;DB01463;DB00687;DB00875;DB00623;DB04842;DB00502;DB09083;DB06218;DB00408;DB00933;DB01403;DB01618;DB01203;DB00104;DB00334;DB00904;DB01267;DB00850;DB01100;DB00433;DB00387;DB00420;DB01224;DB00409;DB00206;DB00734;DB08877;DB06144;DB00202;DB00391;DB00679;DB01623;DB08895;DB00831;DB00508;DB00246;DB01624
