DB_id,Drug_name,Approved,DB_interactions
DB00763,Methimazole,approved,DB01418;DB00266;DB00390;DB00675;DB00706;DB00682
DB00764,Mometasone,approved,
DB00765,Metyrosine,approved,
DB00768,Olopatadine,approved,
DB00770,Alprostadil,approved,
DB00772,Malathion,approved,
DB00773,Etoposide,approved,DB00673;DB00091;DB00976;DB00072;DB00582
DB00774,Hydroflumethiazide,approved,DB00390;DB01356;DB00519;DB00374
DB00775,Tirofiban,approved,DB00054;DB00063;DB01381;DB00374
DB00776,Oxcarbazepine,approved,DB00091;DB00754;DB01023;DB00252;DB08864;DB01656;DB00976;DB06287;DB00193;DB00656
DB00777,Propiomazine,approved,DB01200;DB00604;DB00937;DB01044;DB01170;DB01137;DB00579;DB00191;DB00397
DB00778,Roxithromycin,approved,DB00091
DB00779,Nalidixic Acid,approved,DB01418;DB00258;DB00266;DB00682
DB00780,Phenelzine,approved,DB00918;DB00488;DB00321;DB00543;DB00182;DB00289;DB01393;DB00484;DB00921;DB01156;DB00490;DB00215;DB01242;DB01151;DB01576;DB00514;DB00937;DB00841;DB00843;DB00988;DB01142;DB00476;DB00494;DB01364;DB00668;DB01288;DB00472;DB00176;DB00674;DB01170;DB00458;DB01064;DB01235;DB00579;DB01365;DB00610;DB01577;DB00723;DB00422;DB00211;DB04896;DB00370;DB00952;DB01149;DB00368;DB00540;DB00816;DB00715;DB00454;DB00191;DB00388;DB00397;DB01291;DB01366;DB00344;DB00852;DB00989;DB00953;DB01001;DB01104;DB01105;DB00669;DB00871;DB04844;DB00323;DB00193;DB00752;DB00656;DB00427;DB00209;DB00285;DB06684;DB00315
DB00781,Polymyxin B Sulfate,approved,DB01339
DB00782,Propantheline,approved,DB00843;DB00674;DB00502;DB00427;DB00209
DB00783,Estradiol,approved,DB01351;DB01352;DB00754;DB00400;DB01354;DB01355;DB00474;DB00849;DB00312;DB01174;DB00252;DB00860;DB00635;DB00794;DB00481;DB00418;DB00306;DB00932;DB01586
DB00784,Mefenamic acid,approved,DB01418;DB00630;DB08822;DB00930;DB00091;DB00266;DB06210;DB01356;DB00563;DB00675;DB01124;DB00214;DB00519;DB00374;DB00440;DB00582;DB00682
DB00787,Aciclovir,approved,DB00651;DB00277
DB00788,Naproxen,approved,DB01418;DB00630;DB06605;DB08822;DB00930;DB00091;DB00266;DB01381;DB01356;DB00563;DB06813;DB06204;DB00966;DB00373;DB00519;DB00374;DB08814;DB06684;DB00682
DB00789,Gadopentetate dimeglumine,approved,
DB00790,Perindopril,approved,DB00594;DB08822;DB06196;DB01356;DB00421;DB00697;DB00684;DB00374;DB00384
DB00792,Tripelennamine,approved,DB00843;DB00674
DB00793,Haloprogin,approved,
DB00794,Primidone,approved,DB01418;DB06216;DB00443;DB00882;DB00286;DB00091;DB01234;DB00266;DB00255;DB00254;DB00651;DB00783;DB04573;DB00655;DB06414;DB00949;DB01023;DB00687;DB00317;DB00400;DB00741;DB00367;DB00351;DB00333;DB01028;DB00264;DB00916;DB01115;DB00717;DB01384;DB00860;DB00635;DB00571;DB00908;DB01656;DB06201;DB00976;DB06287;DB00277;DB00193;DB00656;DB00755;DB00620;DB00427;DB05294;DB00661;DB00582;DB00682
DB00795,Sulfasalazine,approved,DB00993;DB08822;DB00672;DB00091;DB00390;DB01033;DB00352
DB00796,Candesartan,approved,DB00594;DB01356;DB00421;DB00684;DB00519;DB00374;DB00384
DB00797,Tolazoline,approved,DB00501;DB00863;DB00374
DB00798,Gentamicin,approved,DB00732;DB00887;DB01327;DB01328;DB01329;DB00923;DB00493;DB01330;DB01331;DB01333;DB00438;DB01332;DB01212;DB01112;DB00515;DB01135;DB00903;DB01226;DB01337;DB01338;DB00728;DB00202;DB00864;DB01041;DB01607;DB00214;DB01199;DB01339
DB00799,Tazarotene,approved,
DB00800,Fenoldopam,approved,
DB00801,Halazepam,approved,DB00501;DB00363;DB00196;DB00224;DB01167;DB01026;DB00220;DB00338
DB00802,Alfentanil,approved,DB06274;DB00501;DB00199;DB00196;DB01167;DB01026;DB01045;DB00976;DB00752;DB00427;DB00582
DB00803,Colistin,approved,
DB00804,Dicyclomine,approved,DB00843;DB00674;DB00502;DB00989;DB00427;DB00209
DB00805,Minaprine,approved,
DB00806,Pentoxifylline,approved,DB01418;DB00266;DB00651;DB00046;DB00277;DB00682
DB00807,Proparacaine,approved,
DB00808,Indapamide,approved,DB06697;DB01078;DB01119;DB01396;DB00390;DB00204;DB01356;DB06708;DB00864;DB06402;DB01623;DB00539;DB00519;DB00374;DB00582;DB02546;DB00246
DB00809,Tropicamide,approved,
DB00810,Biperiden,approved,DB00843;DB00674;DB00502;DB00989;DB00427;DB00209
DB00811,Ribavirin,approved,DB01048;DB00943;DB00495
DB00812,Phenylbutazone,approved,DB01418;DB00672;DB00266;DB00754;DB01120;DB01067;DB01289;DB01016;DB01382;DB01356;DB00563;DB00252;DB00839;DB01124;DB00682
DB00813,Fentanyl,approved,DB06274;DB01118;DB00701;DB01128;DB00501;DB00257;DB00872;DB06210;DB00196;DB00224;DB01167;DB01026;DB00220;DB01045;DB00503;DB05271;DB01232;DB00976;DB00752;DB00427;DB00582
DB00814,Meloxicam,approved,DB01418;DB08822;DB00930;DB00266;DB06210;DB01381;DB01356;DB06813;DB00966;DB00373;DB00519;DB00374;DB00582;DB00682
DB00816,Orciprenaline,approved,DB01193;DB00321;DB00543;DB00335;DB00195;DB01295;DB00612;DB00521;DB01136;DB01242;DB01089;DB01151;DB01142;DB00187;DB00458;DB01247;DB00598;DB00601;DB00968;DB00264;DB00211;DB01171;DB01203;DB00540;DB01580;DB01626;DB01359;DB00780;DB00960;DB01297;DB00571;DB00344;DB01367;DB00206;DB00489;DB00373;DB00752
DB00817,Rosoxacin,approved,
DB00818,Propofol,approved,DB00697
DB00819,Acetazolamide,approved,DB00945;DB01294;DB01194;DB00091;DB01043;DB00684;DB00273;DB00374;DB00427
DB00820,Tadalafil,approved,DB00346;DB00701;DB01072;DB08822;DB08873;DB01211;DB00872;DB01264;DB00705;DB00590;DB00619;DB00224;DB00951;DB00883;DB01020;DB01167;DB01026;DB01601;DB01110;DB01149;DB00220;DB00622;DB00727;DB00925;DB00692;DB01263;DB00457;DB00908;DB01045;DB00503;DB01232;DB00706;DB05521;DB00976;DB01162;DB00932;DB00582
DB00822,Disulfiram,approved,DB01418;DB00701;DB00356;DB00907;DB00266;DB00651;DB00754;DB00951;DB00916;DB00252;DB00277;DB00932;DB00347;DB00682
DB00825,Menthol,approved,
DB00826,Natamycin,approved,
DB00827,Cinoxacin,approved,
DB00828,Fosfomycin,approved,
DB00829,Diazepam,approved,DB00701;DB00501;DB01211;DB00363;DB00390;DB00199;DB00754;DB06414;DB00196;DB00224;DB01167;DB01321;DB01026;DB00220;DB00338;DB00252;DB01045;DB00503;DB01232;DB00976;DB00208;DB00932;DB00427;DB00582
DB00831,Trifluoperazine,approved,DB00182;DB01200;DB00604;DB01576;DB00937;DB00843;DB00674;DB01044;DB01170;DB01137;DB00579;DB01577;DB01578;DB00191;DB00397;DB00989;DB01208;DB04844;DB00427;DB00209
DB00832,Phensuximide,approved,
DB00833,Cefaclor,approved,DB01032
DB00834,Mifepristone,approved,DB06695;DB06699;DB06414;DB06663;DB08895
DB00835,Brompheniramine,approved,DB00843;DB00674;DB00989;DB00427;DB00209
DB00836,Loperamide,approved,
DB00837,Progabide,approved,
DB00838,Clocortolone,approved,DB00041;DB05521
DB00839,Tolazamide,approved,DB01193;DB00945;DB01143;DB00335;DB00612;DB01136;DB00446;DB00636;DB00187;DB00598;DB00264;DB01203;DB01580;DB00812;DB00960;DB00571;DB01045;DB00073;DB00052;DB00373
DB00841,Dobutamine,approved,DB00321;DB00543;DB01242;DB01151;DB01142;DB00494;DB01170;DB00458;DB01247;DB00601;DB00968;DB00211;DB01171;DB00540;DB00780;DB01367;DB00206
DB00842,Oxazepam,approved,DB00363;DB00427
DB00843,Donepezil,approved,DB01246;DB01616;DB00915;DB00321;DB00543;DB00572;DB00719;DB00245;DB00810;DB00835;DB00748;DB01114;DB01239;DB00501;DB00283;DB01242;DB00363;DB01176;DB00924;DB00434;DB00496;DB01151;DB00405;DB00804;DB00985;DB01075;DB01081;DB01146;DB00280;DB01142;DB00366;DB00392;DB01148;DB01437;DB00986;DB00557;DB00424;DB00458;DB01247;DB01625;DB00408;DB00934;DB00737;DB00933;DB00902;DB00462;DB00370;DB01171;DB01618;DB00540;DB00334;DB01173;DB01062;DB00850;DB00454;DB00780;DB01619;DB01100;DB01621;DB00433;DB00387;DB00420;DB01069;DB00782;DB01608;DB00344;DB01224;DB00908;DB00734;DB00747;DB01104;DB01591;DB01622;DB00679;DB01623;DB00697;DB01036;DB00752;DB00656;DB00831;DB00376;DB00792;DB00427;DB00209;DB00246
DB00844,Nalbuphine,approved,DB06274;DB00501;DB00427
DB00845,Clofazimine,approved,
DB00847,Cysteamine,approved,
DB00849,Methylphenobarbital,approved,DB00443;DB00882;DB00286;DB00091;DB00705;DB01234;DB00255;DB00254;DB00783;DB01023;DB00687;DB00317;DB00400;DB00741;DB00367;DB00351;DB00333;DB00916;DB01115;DB00717;DB00860;DB00635;DB00908;DB00277;DB00620;DB00661
DB00850,Perphenazine,approved,DB00182;DB00289;DB01200;DB00604;DB01576;DB00937;DB00843;DB00674;DB01044;DB01170;DB01137;DB00579;DB01577;DB01578;DB00191;DB00397;DB00989;DB01208;DB00857;DB04844;DB00427;DB00209
DB00851,Dacarbazine,approved,DB00072
DB00852,Pseudoephedrine,approved,DB00321;DB00543;DB01200;DB01242;DB01089;DB01151;DB01142;DB01170;DB00458;DB06704;DB01247;DB00601;DB00968;DB00211;DB01171;DB00540;DB01626;DB00780;DB00344;DB01367;DB00206;DB00752;DB00285
DB00853,Temozolomide,approved,DB00072
DB00855,Aminolevulinic acid,approved,
DB00856,Chlorphenesin,approved,DB00427
DB00857,Terbinafine,approved,DB00321;DB00543;DB01238;DB00289;DB00201;DB01197;DB01136;DB00608;DB01242;DB00318;DB00091;DB01151;DB00514;DB01142;DB00997;DB00476;DB00651;DB01195;DB00472;DB00623;DB00176;DB00502;DB00458;DB00281;DB01206;DB00934;DB01577;DB00264;DB00379;DB00370;DB01171;DB01149;DB00540;DB00715;DB00850;DB01621;DB01069;DB01182;DB00571;DB00344;DB00615;DB01045;DB01201;DB00734;DB01104;DB00675;DB00706;DB04844;DB00277;DB00679;DB00373;DB01036;DB00193;DB00285
DB00859,Penicillamine,approved,DB00390
DB00860,Prednisolone,approved,DB01418;DB00945;DB01122;DB01351;DB01352;DB01294;DB00882;DB00286;DB00266;DB00255;DB00783;DB04573;DB00655;DB00754;DB01354;DB01355;DB01167;DB01026;DB00474;DB00849;DB00211;DB01400;DB00312;DB01174;DB00252;DB00794;DB00545;DB01045;DB01398;DB01399;DB00418;DB00306;DB00072;DB01339;DB00682
DB00861,Diflunisal,approved,DB01418;DB00630;DB08822;DB00930;DB00266;DB06210;DB01381;DB00328;DB01356;DB00563;DB06813;DB01032;DB00966;DB00373;DB00519;DB00374;DB00682
DB00862,Vardenafil,approved,DB00346;DB01118;DB00701;DB01072;DB01211;DB00872;DB01264;DB00705;DB00590;DB00199;DB00619;DB00224;DB00951;DB00883;DB01020;DB01167;DB01026;DB01601;DB01110;DB01149;DB00220;DB00622;DB00727;DB00925;DB00692;DB01263;DB00457;DB00908;DB00503;DB01232;DB06207;DB00706;DB00976;DB01162;DB00932;DB00582
DB00863,Ranitidine,approved,DB01418;DB01072;DB01066;DB01254;DB00266;DB01167;DB01026;DB08864;DB00797;DB08828;DB00682
DB00864,Tacrolimus,approved,DB00106;DB00479;DB01118;DB00321;DB00543;DB00681;DB00701;DB01169;DB06697;DB01072;DB00290;DB08873;DB08870;DB01200;DB00564;DB00958;DB00262;DB00520;DB00291;DB00446;DB00501;DB00604;DB00515;DB00242;DB01211;DB00631;DB01242;DB00257;DB00872;DB00091;DB01406;DB01264;DB01254;DB00705;DB01151;DB00343;DB00280;DB00204;DB00757;DB01184;DB01142;DB04855;DB00450;DB00199;DB01023;DB01195;DB00196;DB00472;DB00529;DB01044;DB00798;DB06674;DB01218;DB00502;DB04865;DB00308;DB00619;DB00458;DB00808;DB00224;DB00951;DB00270;DB01167;DB01026;DB01259;DB01137;DB01601;DB00408;DB06708;DB00934;DB00358;DB00933;DB00333;DB01233;DB00916;DB01110;DB00218;DB00688;DB01149;DB00220;DB00994;DB00955;DB00622;DB01115;DB04868;DB01059;DB00540;DB00104;DB00338;DB01229;DB00738;DB01174;DB00252;DB01100;DB01263;DB01599;DB01182;DB00344;DB01224;DB00908;DB00243;DB00615;DB01045;DB00734;DB00503;DB01232;DB06207;DB00877;DB00489;DB01208;DB01082;DB01268;DB05521;DB00976;DB06287;DB04844;DB00679;DB01623;DB00932;DB00684;DB08895;DB01030;DB00539;DB00072;DB00661;DB00582;DB02546;DB00246
DB00866,Alprenolol,approved,
DB00867,Ritodrine,approved,
DB00868,Benzonatate,approved,
DB00869,Dorzolamide,approved,DB01194
DB00870,Suprofen,approved,
DB00871,Terbutaline,approved,DB01193;DB00321;DB00543;DB00335;DB00195;DB01295;DB00612;DB00521;DB01136;DB01242;DB01089;DB01151;DB01142;DB00187;DB00458;DB01247;DB00598;DB00601;DB00968;DB00264;DB00211;DB01171;DB01203;DB00540;DB01580;DB01626;DB01359;DB00780;DB00960;DB01297;DB00571;DB00344;DB01367;DB00206;DB00489;DB00373;DB00752
DB00872,Conivaptan,approved,DB00346;DB00918;DB06697;DB00307;DB01393;DB08873;DB01558;DB01222;DB00297;DB00921;DB00201;DB00185;DB01394;DB01219;DB04855;DB00700;DB01590;DB00813;DB06702;DB00196;DB00588;DB01218;DB04946;DB01167;DB04845;DB01026;DB08815;DB04835;DB04868;DB00401;DB01229;DB06589;DB01263;DB00243;DB06228;DB00938;DB06335;DB00203;DB06207;DB00864;DB00820;DB00675;DB00706;DB05521;DB00976;DB06287;DB00444;DB00906;DB08816;DB01036;DB06212;DB00539;DB00193;DB00656;DB00862;DB00285;DB00661;DB06684;DB00570;DB00541;DB00361;DB00582;DB00425;DB00909;DB01198
DB00873,Loteprednol,approved,
DB00874,Guaifenesin,approved,
DB00876,Eprosartan,approved,DB00594;DB01356;DB00421;DB00519;DB00374;DB00384
DB00877,Sirolimus,approved,DB01072;DB08873;DB01211;DB00091;DB00343;DB04855;DB00199;DB01167;DB01026;DB00252;DB00615;DB01045;DB00864;DB00976;DB00932;DB00519;DB00072;DB00582
DB00878,Chlorhexidine,approved,
DB00879,Emtricitabine,approved,
DB00880,Chlorothiazide,approved,DB01143;DB01432;DB00375;DB00390;DB00204;DB01356;DB00073;DB00273;DB00519;DB00374
DB00881,Quinapril,approved,DB00594;DB08822;DB06196;DB01356;DB00421;DB00759;DB00697;DB00684;DB00374;DB00384;DB00685
DB00882,Clomifene,approved,DB01351;DB01352;DB00754;DB00400;DB01354;DB01355;DB00474;DB00849;DB00312;DB01174;DB00252;DB00860;DB00635;DB00794;DB00481;DB00418;DB00306;DB01586
DB00883,Isosorbide Dinitrate,approved,DB00320;DB01253;DB00696;DB00353;DB00247;DB00203;DB00820;DB00976;DB00374;DB00862;DB00582
DB00884,Risedronate,approved,DB00258;DB01164
DB00887,Bumetanide,approved,DB00479;DB00515;DB00930;DB01078;DB01396;DB00390;DB00798;DB01050;DB00328;DB01172;DB00955;DB01082;DB00605;DB00684;DB00519;DB00374
DB00888,Mechlorethamine,approved,DB00072
DB00889,Granisetron,approved,
DB00890,Dienestrol,approved,
DB00891,Sulfapyridine,approved,DB00672;DB00563
DB00896,Rimexolone,approved,
DB00897,Triazolam,approved,DB00701;DB00673;DB01072;DB00501;DB01211;DB00363;DB00705;DB00343;DB00625;DB00199;DB00754;DB00196;DB00224;DB01167;DB01321;DB01026;DB00745;DB01149;DB00220;DB00338;DB00252;DB01045;DB00503;DB01232;DB05521;DB00976;DB00932;DB00427;DB00661;DB00582
DB00898,Ethanol,approved,DB01048;DB05528;DB08883;DB00697;DB00427
DB00899,Remifentanil,approved,DB00752;DB00427
DB00900,Didanosine,approved,DB01004;DB00300;DB00932;DB00684;DB00685;DB00582;DB00943
DB00902,Methdilazine,approved,DB01200;DB00604;DB00937;DB00843;DB00674;DB01170;DB00579;DB00191;DB00397
DB00903,Ethacrynic acid,approved,DB00479;DB00515;DB00930;DB01078;DB01396;DB00390;DB00798;DB01050;DB05039;DB00328;DB01172;DB00955;DB01082;DB00605;DB00684;DB00519;DB00374
DB00904,Ondansetron,approved,DB06216;DB04953;DB05039;DB06589;DB06402
DB00905,Bimatoprost,approved,DB00654
DB00906,Tiagabine,approved,DB00701;DB01072;DB01211;DB00872;DB01264;DB00705;DB00619;DB00224;DB00951;DB01167;DB01026;DB01601;DB00358;DB01110;DB01149;DB00220;DB00622;DB01263;DB00908;DB00503;DB01232;DB00976;DB00427;DB00582
DB00907,Cocaine,approved,DB00289;DB00822;DB04946;DB06704;DB00675;DB00706;DB00976;DB04844;DB01036;DB00193;DB00285;DB00582
DB00908,Quinidine,approved,DB01418;DB06274;DB00594;DB01118;DB00321;DB01351;DB01352;DB01238;DB06697;DB01072;DB00289;DB00732;DB01558;DB00501;DB00604;DB01211;DB01242;DB00318;DB06695;DB01219;DB01151;DB00514;DB00266;DB01396;DB00390;DB00343;DB00843;DB01142;DB00199;DB06414;DB08868;DB00674;DB01044;DB01354;DB01355;DB00458;DB01167;DB01026;DB01137;DB06708;DB00933;DB00474;DB00849;DB00218;DB00220;DB01115;DB00540;DB01165;DB01337;DB00312;DB01174;DB00252;DB01263;DB00794;DB01182;DB00344;DB00243;DB01045;DB00503;DB00989;DB00418;DB01390;DB01208;DB00202;DB00864;DB00820;DB00306;DB00675;DB00706;DB06402;DB00976;DB06287;DB00444;DB04844;DB00599;DB00679;DB00906;DB00932;DB01036;DB01030;DB00539;DB00193;DB00656;DB00862;DB01339;DB00285;DB00661;DB06684;DB00570;DB00541;DB00361;DB00582;DB02546;DB00682;DB00246;DB00425;DB00909;DB01198
DB00909,Zonisamide,approved,DB00701;DB01072;DB01194;DB01211;DB00872;DB01264;DB00705;DB00619;DB00224;DB00951;DB01167;DB01026;DB01601;DB00358;DB01149;DB00220;DB00622;DB01263;DB00908;DB00503;DB01232;DB00976;DB00427;DB00582
DB00910,Paricalcitol,approved,DB00169;DB00930
DB00911,Tinidazole,approved,
DB00912,Repaglinide,approved,DB01193;DB00335;DB00195;DB01295;DB00612;DB00521;DB01136;DB01211;DB00091;DB00199;DB00187;DB01095;DB01241;DB01321;DB00598;DB00264;DB01203;DB01580;DB01359;DB00960;DB01297;DB00175;DB00571;DB01045;DB00489;DB00976;DB00373;DB00582
DB00913,Anileridine,approved,
DB00914,Phenformin,approved,
DB00915,Amantadine,approved,DB00843;DB00674;DB01043;DB01267;DB00989;DB01623;DB00246
DB00916,Metronidazole,approved,DB01418;DB01351;DB00701;DB01352;DB01008;DB00564;DB00266;DB00822;DB00544;DB01354;DB01355;DB01356;DB00474;DB00849;DB00312;DB01174;DB00794;DB00418;DB00864;DB00306;DB00706;DB01036;DB00193;DB00656;DB00682
DB00917,Dinoprostone,approved,DB01282
DB00918,Almotriptan,approved,DB00215;DB00872;DB00320;DB01253;DB00696;DB00472;DB00176;DB01247;DB01167;DB01026;DB00353;DB00247;DB01149;DB00715;DB00780;DB01104;DB01105;DB00193;DB00752;DB00656;DB00285;DB00582;DB00315
DB00919,Spectinomycin,approved,
DB00920,Ketotifen,approved,DB00427;DB00209
DB00921,Buprenorphine,approved,DB06274;DB01072;DB00872;DB00450;DB06414;DB01247;DB00601;DB01171;DB00780;DB01168;DB01367;DB01037;DB00976;DB00752;DB00427;DB00582
DB00922,Levosimendan,approved,
DB00923,Ceforanide,approved,DB00479;DB00798;DB00955;DB00684
DB00924,Cyclobenzaprine,approved,DB00843;DB00674;DB05039;DB01367;DB00989;DB00193;DB00752;DB00427;DB00209
DB00925,Phenoxybenzamine,approved,DB00820;DB00706;DB00374;DB00862
DB00927,Famotidine,approved,DB01072;DB01066;DB00467;DB01167;DB01026;DB08864
DB00929,Misoprostol,approved,DB01282
DB00930,Colesevelam,approved,DB01436;DB01118;DB00887;DB00136;DB00482;DB06777;DB00169;DB00618;DB00304;DB00586;DB00861;DB00254;DB00153;DB00903;DB00749;DB00294;DB00573;DB00712;DB01016;DB01050;DB00328;DB01009;DB00465;DB01097;DB00367;DB00939;DB00784;DB00814;DB01017;DB00461;DB00788;DB06713;DB00717;DB00957;DB00991;DB00910;DB00252;DB01132;DB00554;DB00175;DB00481;DB00412;DB00605;DB00759;DB01600;DB00500;DB00214;DB01021;DB01586
DB00931,Methacycline,approved,DB00459;DB01060;DB00415;DB01053;DB00578;DB00485;DB00301;DB00417;DB00319;DB01605
DB00932,Tipranavir,approved,DB01048;DB00404;DB01118;DB00381;DB00637;DB01072;DB01076;DB01244;DB01558;DB01200;DB01222;DB00564;DB00475;DB00604;DB01211;DB00349;DB01068;DB00628;DB00286;DB00091;DB06695;DB00705;DB01151;DB00829;DB00900;DB00255;DB00320;DB00343;DB00822;DB00625;DB01049;DB01253;DB00696;DB01215;DB00783;DB00655;DB06414;DB01023;DB01195;DB00196;DB00472;DB00690;DB00588;DB02703;DB00270;DB01167;DB01026;DB01601;DB00227;DB00333;DB00353;DB00683;DB00238;DB00622;DB01115;DB00393;DB00401;DB01054;DB00338;DB00715;DB01186;DB00454;DB01174;DB00252;DB01100;DB01263;DB00175;DB01588;DB01182;DB01589;DB00908;DB00243;DB00615;DB01045;DB01201;DB01098;DB01232;DB01104;DB00203;DB00641;DB00877;DB01390;DB00864;DB00820;DB06287;DB00277;DB00656;DB00897;DB00313;DB00862;DB00661;DB00582;DB00495
DB00933,Mesoridazine,approved,DB01118;DB00321;DB00182;DB06697;DB00637;DB01053;DB01158;DB01200;DB00608;DB00604;DB01576;DB00937;DB00343;DB01075;DB00280;DB00204;DB00843;DB01142;DB00199;DB01195;DB00472;DB00176;DB00674;DB01044;DB01170;DB01218;DB00502;DB00458;DB01321;DB01137;DB06708;DB00934;DB00579;DB01577;DB01578;DB00715;DB00738;DB00191;DB00397;DB01100;DB00960;DB01182;DB00571;DB00908;DB00468;DB00989;DB06144;DB00489;DB01208;DB00864;DB04844;DB01623;DB00539;DB00427;DB00209;DB00582;DB02546;DB00246
DB00934,Maprotiline,approved,DB06697;DB00604;DB00843;DB00674;DB06708;DB00933;DB00571;DB00989;DB00864;DB00857;DB00679;DB01623;DB00539;DB00193;DB00752;DB00656;DB00427;DB00209;DB00285;DB00582;DB02546;DB00246;DB00315
DB00935,Oxymetazoline,approved,DB00752
DB00936,Salicylic acid,approved,
DB00937,Diethylpropion,approved,DB01063;DB01246;DB00392;DB00472;DB00623;DB00176;DB01170;DB01247;DB00933;DB00902;DB00715;DB00850;DB00780;DB00433;DB00420;DB01069;DB01608;DB00777;DB01367;DB00679;DB00752;DB00831;DB00285
DB00938,Salmeterol,approved,DB01193;DB00335;DB00612;DB01136;DB00872;DB00187;DB05039;DB00598;DB00264;DB01203;DB01580;DB00960;DB00571;DB00976;DB00373;DB00582
DB00939,Meclofenamic acid,approved,DB08822;DB00930;DB00091;DB06210;DB01381;DB00563;DB06813;DB00966;DB00373;DB00519;DB00374;DB00682
DB00940,Methantheline,approved,DB00502;DB00427;DB00209
DB00943,Zalcitabine,approved,DB00900;DB00709;DB00738;DB00811
DB00944,Demecarium,approved,
DB00945,Acetylsalicylic acid,approved,DB01418;DB00819;DB08822;DB00443;DB00672;DB01234;DB01144;DB00266;DB06210;DB00687;DB01381;DB01120;DB01067;DB01289;DB01016;DB01382;DB00400;DB01109;DB04865;DB00741;DB01050;DB01009;DB00465;DB00703;DB00563;DB01384;DB00860;DB00635;DB01032;DB00605;DB00966;DB01600;DB00208;DB00839;DB01124;DB00500;DB00519;DB00374;DB00620;DB00313;DB00682
DB00946,Phenprocoumon,approved,
DB00947,Fulvestrant,approved,
DB00948,Mezlocillin,approved,DB00618;DB00254;DB00563;DB01017;DB00759
DB00949,Felbamate,approved,DB00564;DB00754;DB01174;DB00252;DB00794;DB00976;DB00427;DB00313;DB00582
DB00950,Fexofenadine,approved,DB00604;DB00427;DB00209
DB00951,Isoniazid,approved,DB01418;DB01558;DB00564;DB00395;DB01219;DB00266;DB00822;DB00651;DB06210;DB00754;DB01026;DB00454;DB00252;DB00864;DB00820;DB00675;DB00706;DB00976;DB06287;DB00444;DB00277;DB00906;DB01036;DB00193;DB00656;DB00862;DB00285;DB00661;DB00570;DB00541;DB00361;DB00682;DB00425;DB00909;DB01198
DB00952,Naratriptan,approved,DB00215;DB00320;DB01253;DB00696;DB00472;DB00176;DB01247;DB00353;DB00247;DB01149;DB00715;DB00780;DB01104;DB01105;DB00193;DB00752;DB00656;DB00285;DB06684;DB00315
DB00953,Rizatriptan,approved,DB00215;DB00320;DB00696;DB00472;DB00176;DB01247;DB00247;DB01171;DB01149;DB00715;DB00780;DB00571;DB00193;DB00752;DB00656;DB00285;DB00315
DB00954,Dirithromycin,approved,DB00243;DB00570;DB00541;DB00361
DB00955,Netilmicin,approved,DB00732;DB00887;DB01327;DB01328;DB01329;DB00923;DB00493;DB01330;DB01331;DB01333;DB00438;DB01332;DB01212;DB01112;DB00515;DB01135;DB00903;DB01226;DB01337;DB01338;DB00728;DB00202;DB00864;DB01041;DB00214;DB01199;DB01339
DB00956,Hydrocodone,approved,DB06274;DB06210;DB00427
DB00957,Norgestimate,approved,DB06697;DB00307;DB00930;DB00599;DB00755;DB00682
DB00958,Carboplatin,approved,DB01248;DB01097;DB01229;DB00252;DB00337;DB01656;DB00398;DB00864;DB01030;DB00072
DB00960,Pindolol,approved,DB00672;DB00575;DB00320;DB00343;DB00280;DB00651;DB00668;DB01253;DB00696;DB01288;DB00983;DB01120;DB01067;DB01289;DB01016;DB01382;DB01050;DB00328;DB01064;DB00281;DB00933;DB00968;DB00247;DB00816;DB00236;DB01291;DB00554;DB00457;DB01366;DB00912;DB01001;DB00938;DB01162;DB00871;DB00277;DB00679;DB00839;DB01124;DB00374;DB00661
DB00961,Mepivacaine,approved,
DB00962,Zaleplon,approved,DB00501;DB01045;DB00427
DB00966,Telmisartan,approved,DB00945;DB01143;DB00594;DB00482;DB00586;DB00861;DB00390;DB00573;DB00712;DB00328;DB01009;DB00465;DB01356;DB01283;DB00939;DB00814;DB00461;DB00788;DB00991;DB00554;DB00761;DB00073;DB00421;DB00605;DB01600;DB00684;DB00500;DB00519;DB00374;DB00384
DB00968,Methyldopa,approved,DB00521;DB00841;DB00988;DB00494;DB01364;DB00668;DB01288;DB00502;DB01592;DB01064;DB01235;DB01356;DB01365;DB00610;DB00723;DB01203;DB00368;DB00816;DB01580;DB01359;DB00388;DB00397;DB00960;DB01291;DB01366;DB00571;DB00852;DB01001;DB00489;DB00871;DB00373;DB00752
DB00969,Alosetron,approved,
DB00970,Dactinomycin,approved,DB00072
DB00971,Selenium Sulfide,approved,DB06210
DB00972,Azelastine,approved,DB08883;DB00427;DB00209
DB00973,Ezetimibe,approved,DB01432;DB00091;DB00682
DB00974,Edetic Acid,approved,
DB00975,Dipyridamole,approved,DB00640;DB01073;DB01381;DB06213;DB01030;DB00374
