DB_id,Drug_name,Approved,DB_interactions
DB01098,Rosuvastatin,approved,DB00418;DB01124;DB00359;DB01101;DB00544;DB09167;DB06210;DB06290;DB08880;DB00503;DB01601;DB01609;DB00559;DB08820;DB06414;DB08933;DB09119;DB09280;DB09073;DB09063;DB09036;DB09214;DB06273;DB00582;DB01220;DB09102;DB00213;DB00215;DB00273;DB00736;DB01171;DB06413;DB00169;DB05812;DB00177;DB00440;DB01097;DB00205;DB01167;DB06589;DB06817;DB00501;DB00375;DB00930;DB01432;DB08873;DB04855;DB05521;DB01377;DB06723;DB08938;DB01370;DB13322;DB06724;DB09104;DB09275;DB13595;DB01390;DB03754;DB08864;DB00199;DB00758;DB06792;DB00673;DB00625;DB01254;DB00188;DB00208;DB00220;DB00224;DB00227;DB00238;DB00243;DB00246;DB00270;DB00320;DB00342;DB00343;DB00361;DB00370;DB00381;DB00398;DB00401;DB00404;DB00443;DB00455;DB00468;DB00528;DB00541;DB00570;DB00604;DB00619;DB00622;DB00624;DB00635;DB00637;DB00641;DB00675;DB00678;DB00683;DB00696;DB00701;DB00705;DB00741;DB00745;DB00762;DB00773;DB00778;DB00813;DB00820;DB00829;DB00860;DB00864;DB00877;DB00907;DB00921;DB00932;DB00959;DB00997;DB01023;DB01054;DB01062;DB01100;DB01115;DB01129;DB01149;DB01166;DB01190;DB01200;DB01206;DB01211;DB01229;DB01232;DB01234;DB01259;DB01264;DB01263;DB01319;DB01011;DB00333;DB01628;DB06287;DB01095;DB00203;DB00248;DB01186;DB00439;DB00257;DB00734;DB00338;DB01181;DB01110;DB00908;DB00176;DB00472;DB01104;DB01435;DB00531;DB00285;DB00972;DB00661;DB00396;DB00201;DB01248;DB00502;DB00281;DB00446;DB00537;DB01059;DB00448;DB00358;DB04868;DB06712;DB01087;DB00647;DB00912;DB00444;DB00759;DB00193;DB01253;DB00353;DB01128;DB01151;DB00916;DB06268;DB00951;DB00363;DB00549;DB01016;DB01138;DB00819;DB06742;DB01217;DB01169;DB00289;DB00207;DB04794;DB00520;DB00356;DB00283;DB00845;DB00882;DB01559;DB00694;DB01093;DB00254;DB01127;DB00668;DB00898;DB05381;DB01275;DB01029;DB01321;DB01137;DB01071;DB00703;DB01204;DB02701;DB00334;DB00316;DB00780;DB01085;DB00175;DB00818;DB00481;DB00863;DB00989;DB08860;DB01001;DB01015;DB00259;DB00763;DB00599;DB01007;DB01030;DB00752;DB13179;DB00313;DB01301;DB01380;DB01384;DB01587;DB08811;DB04946;DB00255;DB00973;DB08816;DB06774;DB00041;DB08827;DB00435;DB08815;DB08870;DB08882;DB08865;DB08896;DB09074;DB09054;DB08909;DB00263;DB09065;DB09120;DB09238;DB06412;DB13941;DB00196;DB00247;DB00589;DB00699;DB01076;DB01406;DB00657;DB06616;DB09053;DB09055;DB01241;DB06212;DB05109;DB00530;DB02703;DB09027;DB00627;DB01026;DB01072;DB00872;DB00976;DB11642;DB00954;DB06145;DB00337;DB00602;DB00646;DB00681;DB00826;DB01590;DB04845;DB05773;DB09296;DB09297;DB09183;DB11633;DB01118;DB00648;DB08881;DB08912;DB00091;DB09118;DB00834;DB04839;DB01323;DB00615;DB01045;DB00564;DB00312;DB01174;DB00794;DB01201;DB01039;DB08899;DB01393;DB09064;DB01394;DB00080;DB01320;DB00252
DB01099,Flucytosine,approved,DB01008;DB00681;DB00864;DB00678;DB00364;DB00270;DB00343;DB00393;DB00401;DB00622;DB00661;DB01115;DB01244;DB04920;DB06712;DB09227;DB09231;DB09232;DB09236;DB00381;DB00528;DB00555;DB00568;DB00996;DB01023;DB01054;DB04841;DB09090;DB09238;DB00653;DB01427;DB04743;DB06283;DB08992;DB09216;DB00909;DB00836;DB00347;DB00593;DB05246;DB04842;DB04838;DB01118;DB01202;DB09089;DB04817;DB00604;DB00396;DB00204;DB00908;DB00243;DB00363;DB00987;DB00490;DB00900;DB00091;DB06414;DB01248;DB01320;DB00252;DB01591;DB01268;DB00615;DB01045;DB01201;DB01220;DB00425
DB01100,Pimozide,approved,DB01166;DB01590;DB01323;DB08916;DB00715;DB01012;DB00857;DB00908;DB01156;DB00907;DB00932;DB09167;DB01394;DB01247;DB06695;DB00921;DB08912;DB01609;DB00557;DB06702;DB00653;DB00765;DB01017;DB00370;DB00486;DB00413;DB00268;DB05271;DB04844;DB06201;DB08820;DB09027;DB00230;DB09049;DB09073;DB06480;DB00470;DB05812;DB09036;DB06273;DB00422;DB09097;DB01356;DB00559;DB00201;DB00277;DB00281;DB00300;DB09120;DB00186;DB00193;DB00206;DB00231;DB00295;DB00318;DB00327;DB00371;DB00402;DB00404;DB00408;DB00418;DB00433;DB00454;DB00474;DB00475;DB00490;DB00497;DB00611;DB00623;DB00652;DB00683;DB00690;DB00708;DB00802;DB00813;DB00829;DB00831;DB00842;DB00844;DB00850;DB00897;DB00899;DB00924;DB00962;DB00996;DB01081;DB01198;DB01215;DB01221;DB01351;DB01551;DB01558;DB01589;DB01595;DB06690;DB08815;DB00181;DB00273;DB00323;DB00341;DB00349;DB00356;DB00395;DB00405;DB00423;DB00427;DB00434;DB00455;DB00494;DB00555;DB00575;DB00593;DB00625;DB00737;DB00747;DB00748;DB00754;DB00768;DB00771;DB00835;DB00906;DB00909;DB00950;DB00967;DB00980;DB00985;DB01018;DB01068;DB01080;DB01106;DB01114;DB01176;DB01202;DB01219;DB01501;DB01621;DB04841;DB04908;DB05246;DB06153;DB06282;DB06283;DB08910;DB09071;DB09128;DB00189;DB00228;DB00292;DB00296;DB00297;DB00298;DB00313;DB00409;DB00508;DB00527;DB00599;DB00633;DB00645;DB00647;DB00721;DB00750;DB00752;DB00801;DB00807;DB00849;DB00892;DB00933;DB00961;DB01002;DB01028;DB01065;DB01086;DB01154;DB01159;DB01161;DB01178;DB01209;DB01227;DB01239;DB01353;DB01355;DB01437;DB01452;DB01463;DB01466;DB01544;DB01545;DB01563;DB01567;DB01580;DB01587;DB01588;DB01614;DB01618;DB04842;DB06144;DB06594;DB06738;DB06770;DB08987;DB09009;DB09017;DB09068;DB09085;DB09166;DB09224;DB09225;DB09286;DB09345;DB11130;DB11371;DB11609;DB12401;DB12492;DB12532;DB12710;DB12867;DB13025;DB13259;DB13323;DB13872;DB09079;DB01220;DB00541;DB00022;DB06684;DB00216;DB00315;DB00514;DB00601;DB00669;DB00780;DB00918;DB00952;DB00953;DB00998;DB01037;DB01168;DB01171;DB01367;DB04871;DB09042;DB08864;DB00852;DB00937;DB01255;DB01576;DB00182;DB00191;DB01365;DB01577;DB08880;DB04839;DB00898;DB00484;DB00476;DB06700;DB04896;DB08870;DB11637;DB00366;DB01254;DB00679;DB00175;DB00439;DB00641;DB01095;DB01098;DB08860;DB00247;DB00589;DB00696;DB00699;DB01253;DB00353;DB00248;DB01186;DB01200;DB01041;DB01076;DB09054;DB06589;DB00243;DB00705;DB08933;DB06290;DB11633;DB08881;DB06207;DB01030;DB00673;DB06288;DB00007;DB00014;DB00218;DB00333;DB00363;DB00420;DB00477;DB00502;DB00537;DB00608;DB00738;DB00743;DB00757;DB00889;DB00904;DB01087;DB01137;DB01155;DB01165;DB01182;DB01195;DB06402;DB06603;DB08903;DB09078;DB01233;DB00834;DB00391;DB09053;DB01026;DB01167;DB00188;DB00196;DB00208;DB00227;DB00238;DB00246;DB00270;DB00320;DB00343;DB00619;DB00872;DB01319;DB00199;DB00203;DB00257;DB00176;DB00285;DB00091;DB00661;DB04855;DB04868;DB00289;DB00283;DB00254;DB09074;DB00263;DB00472;DB13074;DB06212;DB00204;DB00215;DB00261;DB00280;DB00308;DB00468;DB00489;DB00539;DB00604;DB00875;DB01035;DB01169;DB01175;DB01184;DB01224;DB01267;DB01624;DB04946;DB05294;DB06216;DB06697;DB06708;DB09039;DB01211;DB00207;DB00220;DB00224;DB00503;DB01232;DB02703;DB00582;DB00976;DB01072;DB01264;DB01263;DB01601;DB01118;DB09063;DB09065;DB09118;DB08873;DB08865;DB08899;DB01149;DB05521;DB00972;DB09083;DB06616;DB00450;DB00956;DB11642;DB01403;DB00264;DB01173;DB09117;DB00997;DB00915;DB00714;DB01235;DB08883;DB09072;DB06204;DB00425;DB00648;DB01071;DB00615;DB01045;DB00564;DB01320;DB00312;DB01174;DB00252;DB00794;DB01201;DB09280;DB00104;DB00107;DB00321;DB00334;DB00344;DB00346;DB00358;DB00374;DB00398;DB00440;DB00458;DB00529;DB00540;DB00543;DB00622;DB00656;DB00674;DB00675;DB00691;DB00697;DB00710;DB00726;DB00734;DB00753;DB00808;DB00818;DB00862;DB00871;DB00916;DB00927;DB00934;DB00938;DB00949;DB00983;DB01001;DB01015;DB01036;DB01059;DB01069;DB01075;DB01104;DB01142;DB01151;DB01189;DB01233;DB01236;DB01238;DB01242;DB01259;DB01268;DB01591;DB01623;DB02546;DB04953;DB05039;DB06663;DB06699;DB06719;DB06788;DB06825;DB08868;DB08871;DB08893;DB09080;DB09082;DB00379
DB01101,Capecitabine,approved,DB00203;DB00222;DB00250;DB00327;DB00469;DB00471;DB00472;DB00482;DB00549;DB00580;DB00582;DB00617;DB00675;DB00678;DB00712;DB00731;DB00749;DB00784;DB00814;DB00870;DB00983;DB01015;DB01018;DB01029;DB01050;DB01067;DB01095;DB01104;DB01283;DB00969;DB00214;DB00342;DB00412;DB00448;DB01016;DB01118;DB01124;DB01098;DB01065;DB01072;DB01181;DB00619;DB00468;DB01142;DB00321;DB01045;DB01174;DB00404;DB00829;DB00788;DB01355;DB00396;DB00554;DB00338;DB01435;DB00177;DB00188;DB01041;DB05109;DB00540;DB00285;DB00313;DB00857;DB00238;DB00972;DB00568;DB04841;DB01075;DB06725;DB00812;DB06414;DB01221;DB01229;DB00359;DB01138;DB00263;DB00440;DB01198;DB06268;DB01424;DB00216;DB00758;DB00843;DB00661;DB00425;DB01036;DB00328;DB00936;DB01628;DB00921;DB00818;DB00672;DB01120;DB00201;DB00514;DB01009;DB06739;DB06738;DB06736;DB00402;DB08798;DB06697;DB00945;DB00701;DB00307;DB00835;DB01156;DB00748;DB00604;DB00343;DB00757;DB00988;DB00869;DB01240;DB00783;DB00655;DB01544;DB00502;DB01159;DB05381;DB01177;DB00281;DB00455;DB00333;DB01028;DB00370;DB01171;DB00184;DB00904;DB00991;DB00316;DB00850;DB01132;DB00175;DB01131;DB01589;DB00908;DB00533;DB01037;DB00231;DB00624;DB00277;DB00347;DB00726;DB04898;DB00943;DB00495;DB00755;DB00420;DB06803;DB01154;DB08828;DB00374;DB06204;DB06209;DB08860;DB08875;DB06605;DB06292;DB09080;DB09068;DB09570;DB11560;DB05541;DB11614;DB13941;DB00586;DB01320;DB01248;DB06772;DB10283;DB00390;DB00511;DB01078;DB01092;DB01396;DB00076;DB00559;DB01136;DB00470;DB00650;DB11596;DB06218;DB04938;DB08439;DB00980;DB00112;DB00531;DB06643;DB06688;DB00501;DB00916;DB04817;DB00108;DB00337;DB08895;DB00864;DB00363;DB10805;DB10583;DB10276;DB10283;DB10317;DB00072;DB00682;DB00266;DB00498;DB00946;DB01418;DB13136;DB00252;DB01097;DB08868;DB01656;DB09103
DB01102,Arbutamine,approved,DB00895;DB01193;DB00335;DB00195;DB00612;DB04846;DB00187;DB00264;DB04861;DB00289;DB09059;DB06698;DB00214;DB00695;DB00887;DB00903;DB02925;DB00421;DB00752;DB00780;DB01037;DB01171;DB01247;DB01367;DB01626;DB00805;DB09245;DB09241;DB00614;DB00182;DB01168;DB00232;DB00880;DB00999;DB00310;DB00436;DB00524;DB00774;DB00808;DB01021;DB01324;DB01325;DB00321;DB00344;DB00458;DB00540;DB00726;DB01142;DB01151;DB01242;DB00370;DB00924;DB09167;DB09289;DB00543;DB00346;DB00457;DB00590;DB00598;DB00706;DB01136;DB01162;DB06207;DB00248;DB01200;DB00320;DB00696;DB01253;DB00353;DB00373;DB00521;DB00866;DB01580;DB08807;DB08808;DB00285;DB00476;DB04896;DB06700
DB01103,Quinacrine,approved,DB01590;DB01229;DB01248;DB06772;DB01323;DB08916;DB01394;DB06695;DB08912;DB01609;DB08820;DB09027;DB00433;DB00477;DB00623;DB00679;DB00831;DB00850;DB01069;DB01403;DB00420;DB00508;DB00680;DB00933;DB01246;DB01614;DB09241;DB12710;DB01608;DB01622;DB00390;DB00511;DB01078;DB01092;DB01396;DB00076;DB08933;DB09049;DB09073;DB06480;DB00243;DB09036;DB06273;DB00112;DB00531;DB00559;DB09063;DB00188;DB00196;DB00208;DB00227;DB00246;DB00270;DB00320;DB00343;DB00619;DB00705;DB01319;DB00199;DB00203;DB00257;DB00176;DB00285;DB00091;DB00661;DB04855;DB04868;DB00289;DB00283;DB00254;DB08865;DB09074;DB00263;DB01220;DB00541;DB00673;DB08870;DB00608;DB00613;DB01087;DB01611;DB01254;DB06589;DB06207;DB08881;DB01030;DB02703;DB06616;DB06697;DB06708;DB00872;DB11642;DB00997;DB11633;DB00250;DB00648;DB09118;DB00072;DB00238;DB00615;DB01045;DB00564;DB01320;DB00312;DB01174;DB00252;DB00794;DB01201;DB09280;DB00220;DB00224;DB00582;DB00976;DB01026;DB01072;DB01149;DB01167;DB01211;DB01232;DB01264;DB01263;DB01601;DB01118;DB05521;DB08873;DB09054;DB09065;DB00834;DB08899;DB06290;DB09103
DB01104,Sertraline,approved,DB00622;DB01124;DB00359;DB00263;DB01101;DB00544;DB00564;DB01166;DB00501;DB01590;DB00697;DB00363;DB01356;DB00333;DB01233;DB00379;DB06603;DB01238;DB01323;DB00193;DB00898;DB08916;DB01394;DB01247;DB06695;DB01609;DB00318;DB00199;DB06702;DB04861;DB00625;DB01589;DB08820;DB09027;DB08933;DB09049;DB09280;DB09073;DB00533;DB00580;DB01283;DB01628;DB08439;DB00482;DB00461;DB00749;DB06480;DB00945;DB00243;DB09042;DB09063;DB09036;DB06273;DB00007;DB00014;DB00218;DB00537;DB00743;DB01087;DB01137;DB01155;DB01165;DB06402;DB08903;DB09078;DB00559;DB00188;DB00270;DB00343;DB00619;DB01319;DB00203;DB00257;DB00091;DB00661;DB00289;DB00283;DB00254;DB08865;DB09074;DB11699;DB00201;DB00268;DB00277;DB00281;DB00300;DB00207;DB09120;DB00477;DB00496;DB00502;DB01075;DB00185;DB00295;DB00332;DB00373;DB00433;DB00497;DB00521;DB00575;DB00612;DB00623;DB00757;DB00843;DB00850;DB00863;DB00866;DB00904;DB00914;DB00956;DB00960;DB00983;DB01036;DB01074;DB01114;DB01136;DB01195;DB01197;DB01228;DB01466;DB01409;DB04840;DB00317;DB00327;DB00342;DB00356;DB00455;DB00921;DB00933;DB00972;DB01071;DB01115;DB01191;DB01218;DB01551;DB00377;DB06144;DB06148;DB01576;DB00571;DB05271;DB05109;DB00568;DB04841;DB00997;DB00608;DB01577;DB01621;DB00706;DB01424;DB00425;DB00316;DB03128;DB01426;DB00701;DB00276;DB01429;DB00637;DB00245;DB01244;DB00195;DB00835;DB00297;DB00567;DB00475;DB00531;DB00988;DB00590;DB00751;DB00889;DB01159;DB01177;DB00598;DB01235;DB01206;DB01028;DB00422;DB01107;DB00731;DB00184;DB00336;DB00738;DB01435;DB00592;DB00396;DB00818;DB00852;DB00409;DB00296;DB01079;DB00570;DB00361;DB01392;DB00943;DB06701;DB00530;DB00836;DB06770;DB04920;DB08868;DB08893;DB08901;DB06203;DB06292;DB09076;DB06016;DB09570;DB09183;DB06217;DB11614;DB00951;DB00169;DB00349;DB00420;DB09238;DB00187;DB00335;DB01193;DB01203;DB01210;DB01214;DB01295;DB01297;DB01359;DB01580;DB04846;DB08807;DB08808;DB00831;DB00508;DB00680;DB01246;DB01614;DB12710;DB01608;DB01622;DB00213;DB00273;DB00338;DB00736;DB00231;DB00328;DB00395;DB00444;DB00448;DB00546;DB00665;DB00849;DB01018;DB01060;DB01129;DB01131;DB01544;DB00586;DB00927;DB01041;DB01065;DB00250;DB01418;DB00682;DB00829;DB01355;DB06403;DB06414;DB01181;DB05246;DB00470;DB00672;DB01120;DB01016;DB06739;DB01558;DB00748;DB01559;DB00783;DB00499;DB01296;DB01050;DB06738;DB00371;DB01179;DB01058;DB00624;DB00347;DB00313;DB00495;DB00980;DB01259;DB00109;DB00239;DB06209;DB06605;DB06626;DB08895;DB04938;DB08932;DB06176;DB05541;DB05351;DB13941;DB00745;DB06413;DB09119;DB00549;DB00678;DB01015;DB01029;DB00177;DB00440;DB01097;DB00205;DB00398;DB08816;DB00279;DB00451;DB00683;DB00762;DB01221;DB00655;DB00753;DB00772;DB06710;DB04930;DB01236;DB00755;DB04572;DB00030;DB00046;DB00047;DB00222;DB00284;DB00331;DB00412;DB00491;DB00839;DB00912;DB01067;DB01132;DB01261;DB01268;DB01276;DB01277;DB01278;DB01306;DB01307;DB01309;DB06335;DB06655;DB08907;DB09038;DB09043;DB09045;DB09065;DB00434;DB09079;DB00035;DB01220;DB08824;DB00765;DB00541;DB00022;DB01264;DB09000;DB01063;DB01320;DB08864;DB01182;DB00734;DB08880;DB00611;DB00647;DB00652;DB00844;DB01209;DB12492;DB00708;DB00802;DB00899;DB01081;DB01227;DB01452;DB11130;DB11609;DB04839;DB00232;DB00880;DB00999;DB00310;DB00436;DB00524;DB00774;DB00808;DB01021;DB01324;DB01325;DB00266;DB00498;DB00946;DB13136;DB00674;DB00673;DB09072;DB00186;DB00206;DB00230;DB00402;DB00404;DB00408;DB00450;DB00474;DB00690;DB00842;DB00897;DB00962;DB00996;DB01189;DB01198;DB01215;DB01351;DB01595;DB01623;DB06690;DB08815;DB09117;DB00181;DB00323;DB00341;DB00366;DB00405;DB00423;DB00427;DB00484;DB00494;DB00555;DB00557;DB00593;DB00737;DB00747;DB00754;DB00768;DB00771;DB00906;DB00909;DB00949;DB00950;DB00967;DB00985;DB01068;DB01080;DB01106;DB01173;DB01176;DB01202;DB01219;DB01501;DB04908;DB04953;DB06153;DB06282;DB06283;DB08883;DB08910;DB09071;DB00189;DB00228;DB00292;DB00298;DB00391;DB00486;DB00527;DB00599;DB00633;DB00645;DB00653;DB00721;DB00750;DB00801;DB00807;DB00892;DB00961;DB01002;DB01086;DB01154;DB01161;DB01178;DB01239;DB01353;DB01437;DB01463;DB01545;DB01563;DB01567;DB01587;DB01588;DB01618;DB04842;DB06288;DB06594;DB08987;DB09009;DB09017;DB09085;DB09166;DB09224;DB09225;DB09286;DB09345;DB11371;DB12401;DB12532;DB12867;DB13025;DB13259;DB13323;DB13872;DB08870;DB00252;DB09128;DB01254;DB01156;DB00752;DB00780;DB01037;DB01171;DB01367;DB00805;DB00182;DB01168;DB00679;DB00175;DB00227;DB00439;DB00641;DB01095;DB01098;DB08860;DB00247;DB00320;DB00589;DB00696;DB00699;DB01253;DB00353;DB00248;DB01186;DB01200;DB01076;DB06589;DB08881;DB06207;DB01030;DB00822;DB09053;DB06212;DB01626;DB09245;DB00614;DB02703;DB00601;DB09167;DB06704;DB09241;DB06616;DB00872;DB09039;DB11642;DB00264;DB00675;DB00997;DB11633;DB00864;DB00321;DB00344;DB00458;DB00540;DB00726;DB01142;DB01151;DB01242;DB00370;DB00924;DB09289;DB00543;DB00648;DB05812;DB00150;DB00215;DB00490;DB00758;DB08912;DB09118;DB00834;DB00514;DB00238;DB00615;DB01045;DB00312;DB01174;DB00794;DB01201;DB00220;DB00224;DB00582;DB00976;DB01026;DB01072;DB01149;DB01167;DB01211;DB01232;DB01263;DB01601;DB01118;DB05521;DB08873;DB09054;DB00204;DB00246;DB00261;DB00280;DB00308;DB00468;DB00489;DB00539;DB00604;DB00875;DB01035;DB01100;DB01169;DB01184;DB01224;DB01267;DB01624;DB04844;DB04855;DB04868;DB04946;DB05294;DB06216;DB06697;DB06708;DB00176;DB00208;DB00196;DB00446;DB00705;DB01241;DB00503;DB00715;DB01012;DB00857;DB00908;DB01403;DB00472;DB00907;DB00932;DB00216;DB00315;DB00454;DB00669;DB00813;DB00918;DB00934;DB00952;DB00953;DB00998;DB01069;DB04871;DB06204;DB08899;DB06290;DB00476;DB06700;DB04896;DB00285;DB01175;DB00656;DB00334;DB00574;DB06684;DB09068;DB00418
DB01105,Sibutramine,approved,DB01323;DB01247;DB08912;DB01609;DB08820;DB08933;DB09073;DB09036;DB06273;DB00559;DB09063;DB00188;DB00196;DB00208;DB00227;DB00243;DB00246;DB00270;DB00320;DB00343;DB00619;DB00705;DB01319;DB00199;DB00203;DB00257;DB00176;DB00285;DB00091;DB00661;DB04855;DB04868;DB00289;DB00283;DB00254;DB08865;DB09074;DB00263;DB00673;DB01254;DB08881;DB02703;DB00872;DB11642;DB11633;DB00648;DB09118;DB00238;DB00615;DB01045;DB00564;DB01320;DB00312;DB01174;DB00252;DB00794;DB01201;DB09280;DB00220;DB00224;DB00582;DB00976;DB01026;DB01072;DB01149;DB01167;DB01211;DB01232;DB01264;DB01263;DB01601;DB01118;DB05521;DB08873;DB09054;DB09065;DB00834;DB08899;DB06290
DB01106,Levocabastine,approved,DB00921;DB00557;DB00653;DB00765;DB01017;DB00370;DB00486;DB00413;DB00268;DB05271;DB06201;DB00230;DB00470;DB06698;DB00186;DB00193;DB00206;DB00231;DB00246;DB00295;DB00312;DB00318;DB00327;DB00333;DB00334;DB00363;DB00371;DB00402;DB00404;DB00408;DB00418;DB00420;DB00433;DB00454;DB00474;DB00475;DB00477;DB00490;DB00497;DB00502;DB00564;DB00611;DB00623;DB00652;DB00679;DB00683;DB00690;DB00708;DB00734;DB00753;DB00802;DB00813;DB00818;DB00829;DB00831;DB00842;DB00844;DB00850;DB00875;DB00897;DB00899;DB00924;DB00962;DB00996;DB01075;DB01081;DB01100;DB01174;DB01189;DB01198;DB01215;DB01221;DB01224;DB01236;DB01238;DB01267;DB01351;DB01551;DB01558;DB01589;DB01595;DB01623;DB01624;DB06216;DB06690;DB08815;DB00181;DB00252;DB00273;DB00283;DB00321;DB00323;DB00341;DB00344;DB00349;DB00356;DB00395;DB00405;DB00423;DB00427;DB00434;DB00455;DB00458;DB00494;DB00540;DB00543;DB00555;DB00575;DB00593;DB00625;DB00697;DB00726;DB00737;DB00747;DB00748;DB00754;DB00768;DB00771;DB00794;DB00835;DB00906;DB00909;DB00934;DB00949;DB00950;DB00967;DB00980;DB00985;DB01018;DB01068;DB01069;DB01080;DB01114;DB01142;DB01151;DB01176;DB01202;DB01219;DB01235;DB01242;DB01320;DB01501;DB01621;DB04841;DB04844;DB04908;DB04946;DB04953;DB05246;DB06153;DB06282;DB06283;DB08910;DB09071;DB09118;DB09128;DB00176;DB00189;DB00228;DB00281;DB00292;DB00296;DB00297;DB00298;DB00313;DB00391;DB00409;DB00508;DB00527;DB00599;DB00633;DB00645;DB00647;DB00656;DB00721;DB00750;DB00752;DB00801;DB00807;DB00849;DB00892;DB00904;DB00907;DB00933;DB00961;DB01002;DB01028;DB01065;DB01086;DB01154;DB01159;DB01161;DB01178;DB01209;DB01227;DB01239;DB01353;DB01355;DB01356;DB01437;DB01452;DB01463;DB01466;DB01544;DB01545;DB01563;DB01567;DB01580;DB01587;DB01588;DB01614;DB01618;DB04842;DB06144;DB06288;DB06594;DB06738;DB06770;DB08987;DB09009;DB09017;DB09068;DB09085;DB09166;DB09224;DB09225;DB09286;DB09345;DB11130;DB11371;DB11609;DB12401;DB12492;DB12532;DB12710;DB12867;DB13025;DB13259;DB13323;DB13872;DB00898;DB00484;DB00476;DB01149;DB06700;DB04896;DB00285;DB00215;DB00472;DB00715;DB01104;DB01175;DB00852;DB00937;DB01255;DB01576;DB00182;DB00191;DB01365;DB01577;DB00366;DB01041;DB00972;DB00450;DB00956;DB01403;DB01173;DB09117;DB08883;DB09072;DB06204;DB00425;DB00895;DB00070
DB01107,Methyprylon,approved,DB06603;DB00176;DB00243;DB00264;DB00285;DB00289;DB00476;DB00477;DB00496;DB00502;DB01151;DB01242;DB01075;DB00215;DB00257;DB00363;DB00458;DB00468;DB00482;DB00501;DB00622;DB00752;DB01026;DB01104;DB00268;DB00283;DB00333;DB00208;DB00608;DB04855;DB00951;DB06708;DB04868;DB00238;DB06697;DB00195;DB00169;DB00224;DB00246;DB04871;DB08893;DB09039;DB00349;DB00420;DB09238;DB11642;DB09065;DB01264;DB00022;DB05812;DB00503;DB00679;DB00715;DB01012;DB00705;DB00857;DB00908;DB01118;DB01156;DB01403;DB00472;DB00907;DB01601;DB00932;DB09118;DB09167
DB01108,Trilostane,approved,DB01229;DB01248;DB06772;DB13615;DB00390;DB00511;DB01078;DB01092;DB01396;DB00076;DB00112;DB00531;DB00072;DB09103
DB01109,Heparin,approved,DB04865;DB06692;DB01431;DB00294;DB00603;DB00396;DB00717;DB06789;DB00304;DB00378;DB06730;DB11619;DB09124;DB11636;DB00351;DB00367;DB09123;DB00686;DB00806;DB00244;DB01014;DB01250;DB01254;DB01609;DB00078;DB09053;DB09079;DB08935;DB00048;DB06206;DB09070;DB00465;DB00586;DB00712;DB00963;DB06802;DB00005;DB00179;DB00210;DB00328;DB00337;DB00461;DB00469;DB00482;DB00500;DB00533;DB00554;DB00573;DB00580;DB00605;DB00608;DB00735;DB00749;DB00768;DB00784;DB00788;DB00795;DB00812;DB00814;DB00861;DB00870;DB00936;DB00939;DB00972;DB00991;DB01009;DB01024;DB01050;DB01097;DB01283;DB01399;DB01435;DB01600;DB01628;DB03585;DB04552;DB04743;DB04817;DB04951;DB05676;DB06196;DB06725;DB06736;DB06739;DB08439;DB08797;DB08880;DB08976;DB08981;DB08984;DB09216;DB09288;DB13167;DB13346;DB09084;DB00932;DB00081;DB00001;DB00006;DB00054;DB00102;DB00266;DB00278;DB00498;DB00682;DB00946;DB01225;DB01418;DB04272;DB04898;DB05099;DB06154;DB06271;DB06754;DB06779;DB08813;DB09255;DB09259;DB11095;DB11312;DB11598;DB11728;DB13136;DB00233;DB00009;DB00015;DB00029;DB00031;DB00055;DB00208;DB00775;DB01166;DB04932;DB06822;DB00261;DB00412;DB00063;DB00374;DB00758;DB00975;DB01088;DB01240;DB06209;DB06441;DB08814;DB08816;DB08994;DB09258;DB09260;DB11362;DB00235;DB00751;DB00770;DB01236;DB05266;DB08954;DB09283;DB00039;DB00384;DB00594;DB00421;DB09026;DB08907;DB00700;DB00177;DB00275;DB00678;DB00876;DB00966;DB01029;DB01349;DB08822;DB09292;DB09279;DB00945;DB00727;DB00178;DB00492;DB00519;DB00542;DB00584;DB00691;DB00722;DB00790;DB00881;DB01197;DB01340;DB01348;DB01180;DB13783;DB06605;DB06695;DB06228;DB00013;DB09030;DB04911;DB00086;DB06402;DB00255;DB00286;DB00655;DB00783;DB00890;DB00977;DB09369;DB04573
